payment_id,tenant_id,due_date,payment_date,amount_due,amount_paid,late_fee,payment_status,payment_method,days_late,month_year
PAY002285,TEN0214,2023-05-31,2023-06-02,2607,2607.0,0.0,On Time,Credit Card,0,2023-05
PAY002286,TEN0214,2023-06-30,2023-07-02,2607,2607.0,0.0,On Time,Online Portal,0,2023-06
PAY002287,TEN0214,2023-07-30,2023-08-02,2607,2737.35,130.35,Late,Check,3,2023-07
PAY002288,TEN0214,2023-08-29,2023-09-26,2607,2737.35,130.35,Late,Check,28,2023-08
PAY002289,TEN0214,2023-09-28,,2607,0.0,0.0,Failed,ACH,30,2023-09
PAY002290,TEN0214,2023-10-28,2023-10-28,2607,2607.0,0.0,On Time,Check,0,2023-10
PAY002291,TEN0214,2023-11-27,2023-11-28,2607,2607.0,0.0,On Time,Online Portal,0,2023-11
PAY002292,TEN0214,2023-12-27,2023-12-28,2607,2607.0,0.0,On Time,Credit Card,0,2023-12
PAY002293,TEN0214,2024-01-26,2024-01-26,2607,2607.0,0.0,On Time,Check,0,2024-01
PAY002294,TEN0214,2024-02-25,2024-02-26,2607,2607.0,0.0,On Time,Online Portal,0,2024-02
PAY002295,TEN0214,2024-03-26,2024-03-27,2607,2607.0,0.0,On Time,Credit Card,0,2024-03
PAY002296,TEN0214,2024-04-25,2024-04-26,2607,2607.0,0.0,On Time,ACH,0,2024-04
PAY002297,TEN0214,2024-05-25,2024-05-25,2607,2607.0,0.0,On Time,Check,0,2024-05
PAY002298,TEN0214,2024-06-24,2024-06-25,2607,2607.0,0.0,On Time,Check,0,2024-06
PAY002299,TEN0214,2024-07-24,2024-07-26,2607,2607.0,0.0,On Time,Online Portal,0,2024-07
PAY002300,TEN0214,2024-08-23,2024-08-24,2607,2607.0,0.0,On Time,ACH,0,2024-08
PAY002301,TEN0216,2023-01-01,2023-01-03,1759,1759.0,0.0,On Time,Credit Card,0,2023-01
PAY002302,TEN0216,2023-01-31,2023-02-01,1759,1759.0,0.0,On Time,Online Portal,0,2023-01
PAY002303,TEN0216,2023-03-02,2023-03-03,1759,1759.0,0.0,On Time,Online Portal,0,2023-03
PAY002304,TEN0216,2023-04-01,2023-04-03,1759,1759.0,0.0,On Time,Check,0,2023-04
PAY002305,TEN0216,2023-05-01,2023-05-01,1759,1759.0,0.0,On Time,ACH,0,2023-05
PAY002306,TEN0216,2023-05-31,2023-06-01,1759,1759.0,0.0,On Time,Check,0,2023-05
PAY002307,TEN0216,2023-06-30,2023-07-01,1759,1759.0,0.0,On Time,Credit Card,0,2023-06
PAY002308,TEN0216,2023-07-30,2023-07-31,1759,1759.0,0.0,On Time,Credit Card,0,2023-07
PAY002309,TEN0216,2023-08-29,2023-08-29,1759,1759.0,0.0,On Time,Credit Card,0,2023-08
PAY002310,TEN0216,2023-09-28,2023-09-29,1759,1759.0,0.0,On Time,Online Portal,0,2023-09
PAY002311,TEN0216,2023-10-28,2023-10-30,1759,1759.0,0.0,On Time,Credit Card,0,2023-10
PAY002312,TEN0216,2023-11-27,2023-11-27,1759,1759.0,0.0,On Time,ACH,0,2023-11
PAY002313,TEN0216,2023-12-27,2023-12-28,1759,1759.0,0.0,On Time,Online Portal,0,2023-12
PAY002314,TEN0216,2024-01-26,2024-01-27,1759,1759.0,0.0,On Time,ACH,0,2024-01
PAY002315,TEN0216,2024-02-25,2024-02-25,1759,1759.0,0.0,On Time,Check,0,2024-02
PAY002316,TEN0216,2024-03-26,2024-03-26,1759,1759.0,0.0,On Time,Check,0,2024-03
PAY002317,TEN0216,2024-04-25,2024-04-25,1759,1759.0,0.0,On Time,ACH,0,2024-04
PAY002318,TEN0216,2024-05-25,2024-05-27,1759,1759.0,0.0,On Time,ACH,0,2024-05
PAY002319,TEN0216,2024-06-24,2024-06-26,1759,1759.0,0.0,On Time,Credit Card,0,2024-06
PAY002320,TEN0216,2024-07-24,2024-07-24,1759,1759.0,0.0,On Time,ACH,0,2024-07
PAY002321,TEN0217,2023-01-01,2023-01-02,838,838.0,0.0,On Time,Check,0,2023-01
PAY002322,TEN0217,2023-01-31,2023-02-02,838,838.0,0.0,On Time,Credit Card,0,2023-01
PAY002323,TEN0217,2023-03-02,2023-03-04,838,838.0,0.0,On Time,Online Portal,0,2023-03
PAY002324,TEN0217,2023-04-01,2023-04-03,838,838.0,0.0,On Time,ACH,0,2023-04
PAY002325,TEN0217,2023-05-01,2023-05-03,838,838.0,0.0,On Time,Check,0,2023-05
PAY002326,TEN0217,2023-05-31,2023-05-31,838,838.0,0.0,On Time,Check,0,2023-05
PAY002327,TEN0217,2023-06-30,2023-07-01,838,838.0,0.0,On Time,Check,0,2023-06
PAY002328,TEN0217,2023-07-30,2023-07-31,838,838.0,0.0,On Time,Check,0,2023-07
PAY002329,TEN0217,2023-08-29,2023-08-29,838,838.0,0.0,On Time,Credit Card,0,2023-08
PAY002330,TEN0217,2023-09-28,2023-09-29,838,838.0,0.0,On Time,ACH,0,2023-09
PAY002331,TEN0217,2023-10-28,2023-10-30,838,838.0,0.0,On Time,ACH,0,2023-10
PAY002332,TEN0217,2023-11-27,2023-11-28,838,838.0,0.0,On Time,ACH,0,2023-11
PAY002333,TEN0217,2023-12-27,2023-12-27,838,838.0,0.0,On Time,Check,0,2023-12
PAY002334,TEN0219,2023-01-01,2023-01-22,3427,3598.35,171.35,Late,ACH,21,2023-01
PAY002335,TEN0219,2023-01-31,2023-01-31,3427,3427.0,0.0,On Time,Check,0,2023-01
PAY002336,TEN0219,2023-03-02,2023-03-03,3427,3427.0,0.0,On Time,ACH,0,2023-03
PAY002337,TEN0219,2023-04-01,2023-04-01,3427,3427.0,0.0,On Time,Credit Card,0,2023-04
PAY002338,TEN0219,2023-05-01,2023-05-03,3427,3427.0,0.0,On Time,Check,0,2023-05
PAY002339,TEN0220,2023-01-01,2023-01-02,2486,2486.0,0.0,On Time,Credit Card,0,2023-01
PAY002340,TEN0220,2023-01-31,2023-02-07,2486,2610.3,124.3,Late,Online Portal,7,2023-01
PAY002341,TEN0220,2023-03-02,2023-03-11,2486,2610.3,124.3,Late,Check,9,2023-03
PAY002342,TEN0220,2023-04-01,2023-04-13,2486,2610.3,124.3,Late,Online Portal,12,2023-04
PAY002343,TEN0220,2023-05-01,2023-05-02,2486,2486.0,0.0,On Time,Credit Card,0,2023-05
PAY002344,TEN0220,2023-05-31,2023-06-01,2486,2486.0,0.0,On Time,Online Portal,0,2023-05
PAY002345,TEN0220,2023-06-30,2023-07-02,2486,2486.0,0.0,On Time,Check,0,2023-06
PAY002346,TEN0221,2023-01-01,2023-01-03,2088,2088.0,0.0,On Time,Online Portal,0,2023-01
PAY002347,TEN0221,2023-01-31,2023-02-02,2088,2088.0,0.0,On Time,Check,0,2023-01
PAY002348,TEN0221,2023-03-02,2023-03-03,2088,2088.0,0.0,On Time,Credit Card,0,2023-03
PAY002349,TEN0221,2023-04-01,2023-04-03,2088,2088.0,0.0,On Time,Credit Card,0,2023-04
PAY002350,TEN0222,2023-01-01,2023-01-20,3496,3670.8,174.8,Late,Credit Card,19,2023-01
PAY002351,TEN0222,2023-01-31,2023-02-27,3496,3670.8,174.8,Late,Check,27,2023-01
PAY002352,TEN0222,2023-03-02,2023-03-02,3496,3496.0,0.0,On Time,ACH,0,2023-03
PAY002353,TEN0222,2023-04-01,2023-04-03,3496,3496.0,0.0,On Time,Check,0,2023-04
PAY002354,TEN0222,2023-05-01,2023-05-02,3496,3496.0,0.0,On Time,Credit Card,0,2023-05
PAY002355,TEN0222,2023-05-31,2023-06-15,3496,3670.8,174.8,Late,ACH,15,2023-05
PAY002356,TEN0222,2023-06-30,2023-07-06,3496,3670.8,174.8,Late,ACH,6,2023-06
PAY002357,TEN0222,2023-07-30,2023-08-17,3496,3670.8,174.8,Late,ACH,18,2023-07
PAY002358,TEN0222,2023-08-29,2023-09-12,3496,3670.8,174.8,Late,Online Portal,14,2023-08
PAY002359,TEN0226,2023-01-01,2023-01-01,2501,2501.0,0.0,On Time,Online Portal,0,2023-01
PAY002360,TEN0226,2023-01-31,2023-02-01,2501,2501.0,0.0,On Time,Online Portal,0,2023-01
PAY002361,TEN0226,2023-03-02,2023-03-03,2501,2501.0,0.0,On Time,Check,0,2023-03
PAY002362,TEN0226,2023-04-01,2023-04-02,2501,2501.0,0.0,On Time,Credit Card,0,2023-04
PAY002363,TEN0226,2023-05-01,2023-05-02,2501,2501.0,0.0,On Time,Credit Card,0,2023-05
PAY002364,TEN0226,2023-05-31,2023-05-31,2501,2501.0,0.0,On Time,ACH,0,2023-05
PAY002365,TEN0226,2023-06-30,2023-07-01,2501,2501.0,0.0,On Time,Online Portal,0,2023-06
PAY002366,TEN0226,2023-07-30,2023-07-30,2501,2501.0,0.0,On Time,Check,0,2023-07
PAY002367,TEN0226,2023-08-29,2023-08-31,2501,2501.0,0.0,On Time,Check,0,2023-08
PAY002368,TEN0226,2023-09-28,2023-09-30,2501,2501.0,0.0,On Time,Check,0,2023-09
PAY002369,TEN0226,2023-10-28,2023-10-29,2501,2501.0,0.0,On Time,ACH,0,2023-10
PAY002370,TEN0226,2023-11-27,2023-11-28,2501,2501.0,0.0,On Time,Check,0,2023-11
PAY002371,TEN0226,2023-12-27,2023-12-28,2501,2501.0,0.0,On Time,Online Portal,0,2023-12
PAY002372,TEN0226,2024-01-26,2024-01-26,2501,2501.0,0.0,On Time,Check,0,2024-01
PAY002373,TEN0226,2024-02-25,2024-02-25,2501,2501.0,0.0,On Time,Credit Card,0,2024-02
PAY002374,TEN0226,2024-03-26,2024-03-26,2501,2501.0,0.0,On Time,Check,0,2024-03
PAY002375,TEN0226,2024-04-25,2024-04-26,2501,2501.0,0.0,On Time,ACH,0,2024-04
PAY002376,TEN0226,2024-05-25,2024-05-25,2501,2501.0,0.0,On Time,Credit Card,0,2024-05
PAY002377,TEN0226,2024-06-24,2024-06-24,2501,2501.0,0.0,On Time,Credit Card,0,2024-06
PAY002378,TEN0226,2024-07-24,2024-07-26,2501,2501.0,0.0,On Time,Online Portal,0,2024-07
PAY002379,TEN0227,2023-01-01,2023-01-03,1123,1123.0,0.0,On Time,Online Portal,0,2023-01
PAY002380,TEN0227,2023-01-31,2023-02-02,1123,1123.0,0.0,On Time,Check,0,2023-01
PAY002381,TEN0227,2023-03-02,2023-03-02,1123,1123.0,0.0,On Time,Online Portal,0,2023-03
PAY002382,TEN0227,2023-04-01,2023-04-01,1123,1123.0,0.0,On Time,Online Portal,0,2023-04
PAY002383,TEN0227,2023-05-01,2023-05-02,1123,1123.0,0.0,On Time,Online Portal,0,2023-05
PAY002384,TEN0227,2023-05-31,2023-06-02,1123,1123.0,0.0,On Time,ACH,0,2023-05
PAY002385,TEN0227,2023-06-30,2023-07-02,1123,1123.0,0.0,On Time,ACH,0,2023-06
PAY002386,TEN0227,2023-07-30,2023-08-01,1123,1123.0,0.0,On Time,Check,0,2023-07
PAY002387,TEN0227,2023-08-29,2023-08-30,1123,1123.0,0.0,On Time,Credit Card,0,2023-08
PAY002388,TEN0228,2023-01-01,2023-01-01,1777,1777.0,0.0,On Time,Online Portal,0,2023-01
PAY002389,TEN0228,2023-01-31,2023-02-02,1777,1777.0,0.0,On Time,Check,0,2023-01
PAY002390,TEN0228,2023-03-02,2023-03-02,1777,1777.0,0.0,On Time,ACH,0,2023-03
PAY002391,TEN0228,2023-04-01,2023-04-02,1777,1777.0,0.0,On Time,ACH,0,2023-04
PAY002392,TEN0228,2023-05-01,2023-05-03,1777,1777.0,0.0,On Time,Check,0,2023-05
PAY002393,TEN0228,2023-05-31,2023-06-01,1777,1777.0,0.0,On Time,Credit Card,0,2023-05
PAY002394,TEN0228,2023-06-30,2023-07-01,1777,1777.0,0.0,On Time,ACH,0,2023-06
PAY002395,TEN0228,2023-07-30,2023-07-31,1777,1777.0,0.0,On Time,Check,0,2023-07
PAY002396,TEN0228,2023-08-29,2023-08-31,1777,1777.0,0.0,On Time,ACH,0,2023-08
PAY002397,TEN0228,2023-09-28,2023-09-28,1777,1777.0,0.0,On Time,Credit Card,0,2023-09
PAY002398,TEN0228,2023-10-28,2023-10-28,1777,1777.0,0.0,On Time,Online Portal,0,2023-10
PAY002399,TEN0228,2023-11-27,2023-11-27,1777,1777.0,0.0,On Time,Check,0,2023-11
PAY002400,TEN0228,2023-12-27,2023-12-29,1777,1777.0,0.0,On Time,Online Portal,0,2023-12
PAY002401,TEN0230,2023-01-01,2023-01-02,1319,1319.0,0.0,On Time,Online Portal,0,2023-01
PAY002402,TEN0230,2023-01-31,2023-01-31,1319,1319.0,0.0,On Time,Credit Card,0,2023-01
PAY002403,TEN0230,2023-03-02,2023-03-04,1319,1319.0,0.0,On Time,ACH,0,2023-03
PAY002404,TEN0230,2023-04-01,2023-04-02,1319,1319.0,0.0,On Time,Credit Card,0,2023-04
PAY002405,TEN0230,2023-05-01,2023-05-03,1319,1319.0,0.0,On Time,Credit Card,0,2023-05
PAY002406,TEN0230,2023-05-31,2023-06-01,1319,1319.0,0.0,On Time,ACH,0,2023-05
PAY002407,TEN0230,2023-06-30,2023-07-01,1319,1319.0,0.0,On Time,Online Portal,0,2023-06
PAY002408,TEN0230,2023-07-30,2023-07-30,1319,1319.0,0.0,On Time,Check,0,2023-07
PAY002409,TEN0230,2023-08-29,2023-09-23,1319,1384.95,65.95,Late,Check,25,2023-08
PAY002410,TEN0230,2023-09-28,2023-09-30,1319,1319.0,0.0,On Time,Online Portal,0,2023-09
PAY002411,TEN0230,2023-10-28,2023-10-29,1319,1319.0,0.0,On Time,Credit Card,0,2023-10
PAY002412,TEN0230,2023-11-27,2023-12-27,1319,1384.95,65.95,Late,Credit Card,30,2023-11
PAY002413,TEN0230,2023-12-27,2023-12-29,1319,1319.0,0.0,On Time,Credit Card,0,2023-12
PAY002414,TEN0230,2024-01-26,2024-01-27,1319,1319.0,0.0,On Time,Credit Card,0,2024-01
PAY002415,TEN0230,2024-02-25,2024-02-25,1319,1319.0,0.0,On Time,Credit Card,0,2024-02
PAY002416,TEN0230,2024-03-26,2024-03-27,1319,1319.0,0.0,On Time,Online Portal,0,2024-03
PAY002417,TEN0230,2024-04-25,2024-05-08,1319,1384.95,65.95,Late,ACH,13,2024-04
PAY002418,TEN0230,2024-05-25,2024-05-26,1319,1319.0,0.0,On Time,ACH,0,2024-05
PAY002419,TEN0230,2024-06-24,2024-06-25,1319,1319.0,0.0,On Time,Check,0,2024-06
PAY002420,TEN0230,2024-07-24,2024-07-26,1319,1319.0,0.0,On Time,ACH,0,2024-07
PAY002421,TEN0230,2024-08-23,2024-08-23,1319,1319.0,0.0,On Time,Online Portal,0,2024-08
PAY002422,TEN0230,2024-09-22,2024-09-23,1319,1319.0,0.0,On Time,Credit Card,0,2024-09
PAY002423,TEN0230,2024-10-22,2024-10-24,1319,1319.0,0.0,On Time,Check,0,2024-10
PAY002424,TEN0230,2024-11-21,2024-11-23,1319,1319.0,0.0,On Time,Online Portal,0,2024-11
PAY002425,TEN0234,2023-01-01,2023-01-02,1816,1816.0,0.0,On Time,ACH,0,2023-01
PAY002426,TEN0234,2023-01-31,2023-02-02,1816,1816.0,0.0,On Time,ACH,0,2023-01
PAY002427,TEN0234,2023-03-02,2023-03-04,1816,1816.0,0.0,On Time,ACH,0,2023-03
PAY002428,TEN0234,2023-04-01,2023-04-03,1816,1816.0,0.0,On Time,Credit Card,0,2023-04
PAY002429,TEN0236,2023-01-01,2023-01-01,832,832.0,0.0,On Time,Credit Card,0,2023-01
PAY002430,TEN0236,2023-01-31,2023-02-02,832,832.0,0.0,On Time,ACH,0,2023-01
PAY002431,TEN0236,2023-03-02,2023-03-03,832,832.0,0.0,On Time,ACH,0,2023-03
PAY002432,TEN0236,2023-04-01,2023-04-03,832,832.0,0.0,On Time,Credit Card,0,2023-04
PAY002433,TEN0236,2023-05-01,2023-05-03,832,832.0,0.0,On Time,Check,0,2023-05
PAY002434,TEN0236,2023-05-31,2023-05-31,832,832.0,0.0,On Time,Credit Card,0,2023-05
PAY002435,TEN0236,2023-06-30,2023-06-30,832,832.0,0.0,On Time,Online Portal,0,2023-06
PAY002436,TEN0236,2023-07-30,2023-08-01,832,832.0,0.0,On Time,Check,0,2023-07
PAY002437,TEN0236,2023-08-29,2023-08-31,832,832.0,0.0,On Time,ACH,0,2023-08
PAY002438,TEN0236,2023-09-28,2023-09-28,832,832.0,0.0,On Time,Credit Card,0,2023-09
PAY002439,TEN0236,2023-10-28,2023-10-29,832,832.0,0.0,On Time,Check,0,2023-10
PAY002440,TEN0236,2023-11-27,2023-12-13,832,873.6,41.6,Late,Credit Card,16,2023-11
PAY002441,TEN0236,2023-12-27,2023-12-29,832,832.0,0.0,On Time,Credit Card,0,2023-12
PAY002442,TEN0236,2024-01-26,2024-01-26,832,832.0,0.0,On Time,ACH,0,2024-01
PAY002443,TEN0236,2024-02-25,2024-02-25,832,832.0,0.0,On Time,ACH,0,2024-02
PAY002444,TEN0236,2024-03-26,2024-03-28,832,832.0,0.0,On Time,Online Portal,0,2024-03
PAY002445,TEN0238,2023-01-01,2023-01-03,3404,3404.0,0.0,On Time,Credit Card,0,2023-01
PAY002446,TEN0238,2023-01-31,2023-02-01,3404,3404.0,0.0,On Time,ACH,0,2023-01
PAY002447,TEN0238,2023-03-02,2023-03-03,3404,3404.0,0.0,On Time,Credit Card,0,2023-03
PAY002448,TEN0238,2023-04-01,2023-04-01,3404,3404.0,0.0,On Time,Online Portal,0,2023-04
PAY002449,TEN0238,2023-05-01,2023-05-02,3404,3404.0,0.0,On Time,Check,0,2023-05
PAY002450,TEN0238,2023-05-31,2023-05-31,3404,3404.0,0.0,On Time,Online Portal,0,2023-05
PAY002451,TEN0238,2023-06-30,2023-06-30,3404,3404.0,0.0,On Time,ACH,0,2023-06
PAY002452,TEN0238,2023-07-30,2023-08-01,3404,3404.0,0.0,On Time,Credit Card,0,2023-07
PAY002453,TEN0238,2023-08-29,2023-08-31,3404,3404.0,0.0,On Time,Credit Card,0,2023-08
PAY002454,TEN0238,2023-09-28,2023-09-29,3404,3404.0,0.0,On Time,Online Portal,0,2023-09
PAY002455,TEN0238,2023-10-28,2023-10-28,3404,3404.0,0.0,On Time,Check,0,2023-10
PAY002456,TEN0238,2023-11-27,2023-11-27,3404,3404.0,0.0,On Time,Credit Card,0,2023-11
PAY002457,TEN0238,2023-12-27,2023-12-28,3404,3404.0,0.0,On Time,ACH,0,2023-12
PAY002458,TEN0238,2024-01-26,2024-01-27,3404,3404.0,0.0,On Time,Online Portal,0,2024-01
PAY002459,TEN0238,2024-02-25,2024-02-26,3404,3404.0,0.0,On Time,Check,0,2024-02
PAY002460,TEN0238,2024-03-26,2024-03-26,3404,3404.0,0.0,On Time,ACH,0,2024-03
PAY002461,TEN0238,2024-04-25,2024-04-25,3404,3404.0,0.0,On Time,ACH,0,2024-04
PAY002462,TEN0238,2024-05-25,2024-05-25,3404,3404.0,0.0,On Time,Check,0,2024-05
PAY002463,TEN0238,2024-06-24,2024-06-26,3404,3404.0,0.0,On Time,Online Portal,0,2024-06
PAY002464,TEN0238,2024-07-24,2024-07-25,3404,3404.0,0.0,On Time,Check,0,2024-07
PAY002465,TEN0238,2024-08-23,2024-08-25,3404,3404.0,0.0,On Time,Credit Card,0,2024-08
PAY002466,TEN0239,2023-01-01,2023-01-03,2519,2519.0,0.0,On Time,ACH,0,2023-01
PAY002467,TEN0239,2023-01-31,2023-02-02,2519,2519.0,0.0,On Time,Credit Card,0,2023-01
PAY002468,TEN0239,2023-03-02,2023-03-04,2519,2519.0,0.0,On Time,Online Portal,0,2023-03
PAY002469,TEN0239,2023-04-01,2023-04-02,2519,2519.0,0.0,On Time,Online Portal,0,2023-04
PAY002470,TEN0239,2023-05-01,2023-05-02,2519,2519.0,0.0,On Time,Online Portal,0,2023-05
PAY002471,TEN0239,2023-05-31,2023-05-31,2519,2519.0,0.0,On Time,Online Portal,0,2023-05
PAY002472,TEN0239,2023-06-30,2023-07-02,2519,2519.0,0.0,On Time,Credit Card,0,2023-06
PAY002473,TEN0239,2023-07-30,2023-08-01,2519,2519.0,0.0,On Time,Check,0,2023-07
PAY002474,TEN0239,2023-08-29,2023-08-29,2519,2519.0,0.0,On Time,Online Portal,0,2023-08
PAY002475,TEN0239,2023-09-28,2023-09-29,2519,2519.0,0.0,On Time,Online Portal,0,2023-09
PAY002476,TEN0239,2023-10-28,2023-10-30,2519,2519.0,0.0,On Time,ACH,0,2023-10
PAY002477,TEN0239,2023-11-27,2023-11-27,2519,2519.0,0.0,On Time,ACH,0,2023-11
PAY002478,TEN0239,2023-12-27,2023-12-29,2519,2519.0,0.0,On Time,Online Portal,0,2023-12
PAY002479,TEN0240,2023-01-01,2023-01-01,2677,2677.0,0.0,On Time,Check,0,2023-01
PAY002480,TEN0240,2023-01-31,2023-02-01,2677,2677.0,0.0,On Time,ACH,0,2023-01
PAY002481,TEN0240,2023-03-02,2023-03-02,2677,2677.0,0.0,On Time,Online Portal,0,2023-03
PAY002482,TEN0241,2023-01-01,2023-01-01,2581,2581.0,0.0,On Time,Check,0,2023-01
PAY002483,TEN0241,2023-01-31,2023-02-02,2581,2581.0,0.0,On Time,Check,0,2023-01
PAY002484,TEN0241,2023-03-02,2023-03-27,2581,2710.05,129.05,Late,Credit Card,25,2023-03
PAY002485,TEN0241,2023-04-01,2023-04-06,2581,2710.05,129.05,Late,Check,5,2023-04
PAY002486,TEN0241,2023-05-01,2023-05-02,2581,2581.0,0.0,On Time,Check,0,2023-05
PAY002487,TEN0241,2023-05-31,2023-06-01,2581,2581.0,0.0,On Time,Check,0,2023-05
PAY002488,TEN0241,2023-06-30,2023-07-01,2581,2581.0,0.0,On Time,ACH,0,2023-06
PAY002489,TEN0241,2023-07-30,2023-07-31,2581,2581.0,0.0,On Time,Check,0,2023-07
PAY002490,TEN0241,2023-08-29,2023-09-24,2581,2710.05,129.05,Late,ACH,26,2023-08
PAY002491,TEN0241,2023-09-28,2023-09-30,2581,2581.0,0.0,On Time,Online Portal,0,2023-09
PAY002492,TEN0241,2023-10-28,2023-10-29,2581,2581.0,0.0,On Time,Online Portal,0,2023-10
PAY002493,TEN0241,2023-11-27,2023-12-13,2581,2710.05,129.05,Late,ACH,16,2023-11
PAY002494,TEN0241,2023-12-27,2023-12-29,2581,2581.0,0.0,On Time,ACH,0,2023-12
PAY002495,TEN0241,2024-01-26,2024-01-28,2581,2581.0,0.0,On Time,ACH,0,2024-01
PAY002496,TEN0241,2024-02-25,2024-03-11,2581,2710.05,129.05,Late,ACH,15,2024-02
PAY002497,TEN0241,2024-03-26,2024-04-20,2581,2710.05,129.05,Late,Online Portal,25,2024-03
PAY002498,TEN0241,2024-04-25,2024-04-25,2581,2581.0,0.0,On Time,ACH,0,2024-04
PAY002499,TEN0241,2024-05-25,2024-06-05,2581,2710.05,129.05,Late,ACH,11,2024-05
PAY002500,TEN0241,2024-06-24,2024-06-25,2581,2581.0,0.0,On Time,Online Portal,0,2024-06
PAY002501,TEN0241,2024-07-24,2024-07-24,2581,2581.0,0.0,On Time,Check,0,2024-07
PAY002502,TEN0242,2023-01-01,2023-01-01,1913,1913.0,0.0,On Time,Credit Card,0,2023-01
PAY002503,TEN0242,2023-01-31,2023-01-31,1913,1913.0,0.0,On Time,Online Portal,0,2023-01
PAY002504,TEN0242,2023-03-02,2023-03-03,1913,1913.0,0.0,On Time,Check,0,2023-03
PAY002505,TEN0242,2023-04-01,2023-04-02,1913,1913.0,0.0,On Time,Credit Card,0,2023-04
PAY002506,TEN0242,2023-05-01,2023-05-02,1913,1913.0,0.0,On Time,Online Portal,0,2023-05
PAY002507,TEN0242,2023-05-31,2023-06-02,1913,1913.0,0.0,On Time,Credit Card,0,2023-05
PAY002508,TEN0242,2023-06-30,2023-06-30,1913,1913.0,0.0,On Time,Check,0,2023-06
PAY002509,TEN0242,2023-07-30,2023-07-30,1913,1913.0,0.0,On Time,Check,0,2023-07
PAY002510,TEN0242,2023-08-29,2023-08-31,1913,1913.0,0.0,On Time,Credit Card,0,2023-08
PAY002511,TEN0242,2023-09-28,2023-09-29,1913,1913.0,0.0,On Time,Check,0,2023-09
PAY002512,TEN0242,2023-10-28,2023-10-29,1913,1913.0,0.0,On Time,Online Portal,0,2023-10
PAY002513,TEN0242,2023-11-27,2023-11-29,1913,1913.0,0.0,On Time,Credit Card,0,2023-11
PAY002514,TEN0242,2023-12-27,2023-12-29,1913,1913.0,0.0,On Time,Check,0,2023-12
PAY002515,TEN0242,2024-01-26,2024-01-27,1913,1913.0,0.0,On Time,Online Portal,0,2024-01
PAY002516,TEN0242,2024-02-25,2024-02-25,1913,1913.0,0.0,On Time,ACH,0,2024-02
PAY002517,TEN0242,2024-03-26,2024-03-28,1913,1913.0,0.0,On Time,Credit Card,0,2024-03
PAY002518,TEN0242,2024-04-25,2024-04-25,1913,1913.0,0.0,On Time,Credit Card,0,2024-04
PAY002519,TEN0242,2024-05-25,2024-05-27,1913,1913.0,0.0,On Time,Online Portal,0,2024-05
PAY002520,TEN0243,2023-01-01,2023-01-01,2641,2641.0,0.0,On Time,Credit Card,0,2023-01
PAY002521,TEN0243,2023-01-31,2023-02-02,2641,2641.0,0.0,On Time,Credit Card,0,2023-01
PAY002522,TEN0243,2023-03-02,2023-03-03,2641,2641.0,0.0,On Time,Online Portal,0,2023-03
PAY002523,TEN0243,2023-04-01,2023-04-03,2641,2641.0,0.0,On Time,Online Portal,0,2023-04
PAY002524,TEN0243,2023-05-01,,2641,0.0,0.0,Failed,ACH,15,2023-05
PAY002525,TEN0243,2023-05-31,2023-06-01,2641,2641.0,0.0,On Time,Check,0,2023-05
PAY002526,TEN0243,2023-06-30,2023-07-11,2641,2773.05,132.05,Late,ACH,11,2023-06
PAY002527,TEN0243,2023-07-30,2023-07-31,2641,2641.0,0.0,On Time,Online Portal,0,2023-07
PAY002528,TEN0243,2023-08-29,2023-08-31,2641,2641.0,0.0,On Time,ACH,0,2023-08
PAY002529,TEN0243,2023-09-28,2023-09-30,2641,2641.0,0.0,On Time,Check,0,2023-09
PAY002530,TEN0243,2023-10-28,2023-10-29,2641,2641.0,0.0,On Time,ACH,0,2023-10
PAY002531,TEN0243,2023-11-27,2023-11-27,2641,2641.0,0.0,On Time,Credit Card,0,2023-11
PAY002532,TEN0243,2023-12-27,2023-12-28,2641,2641.0,0.0,On Time,ACH,0,2023-12
PAY002533,TEN0243,2024-01-26,2024-01-26,2641,2641.0,0.0,On Time,Online Portal,0,2024-01
PAY002534,TEN0243,2024-02-25,2024-02-25,2641,2641.0,0.0,On Time,Check,0,2024-02
PAY002535,TEN0243,2024-03-26,2024-04-21,2641,2773.05,132.05,Late,Check,26,2024-03
PAY002536,TEN0243,2024-04-25,2024-05-20,2641,2773.05,132.05,Late,ACH,25,2024-04
PAY002537,TEN0243,2024-05-25,2024-05-26,2641,2641.0,0.0,On Time,Credit Card,0,2024-05
PAY002538,TEN0244,2023-01-01,2023-01-03,1885,1885.0,0.0,On Time,ACH,0,2023-01
PAY002539,TEN0244,2023-01-31,2023-01-31,1885,1885.0,0.0,On Time,Credit Card,0,2023-01
PAY002540,TEN0244,2023-03-02,2023-03-02,1885,1885.0,0.0,On Time,Check,0,2023-03
PAY002541,TEN0244,2023-04-01,2023-04-03,1885,1885.0,0.0,On Time,Online Portal,0,2023-04
PAY002542,TEN0244,2023-05-01,2023-05-03,1885,1885.0,0.0,On Time,ACH,0,2023-05
PAY002543,TEN0245,2023-01-01,2023-01-01,1407,1407.0,0.0,On Time,Check,0,2023-01
PAY002544,TEN0245,2023-01-31,2023-02-01,1407,1407.0,0.0,On Time,ACH,0,2023-01
PAY002545,TEN0245,2023-03-02,2023-03-02,1407,1407.0,0.0,On Time,Check,0,2023-03
